time_s,phase,mode,armed,lat,lon,alt_agl_m,airspeed,groundspeed,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,gamma_deg,vN,vE,vD,climb_mps,throttle_pct
146.45,LOITER,LOITER,1,-35.3643137,149.1560127,129.50,10.52,11.44,0.58,8.67,-112.42,0.68,-1.81,-0.30,2.40,-4.52,-10.50,-0.48,0.48,72
146.66,LOITER,LOITER,1,-35.3643219,149.1559896,129.60,10.58,11.51,0.66,8.50,-112.48,0.27,-0.33,-0.21,2.59,-4.51,-10.58,-0.52,0.52,72
146.86,LOITER,LOITER,1,-35.3643300,149.1559663,129.71,10.65,11.57,0.67,8.44,-112.53,-0.03,-0.47,-0.12,2.72,-4.51,-10.64,-0.55,0.55,72
147.06,LOITER,LOITER,1,-35.3643381,149.1559429,129.83,10.79,11.62,0.63,8.26,-112.56,-0.24,-1.19,-0.05,2.81,-4.52,-10.70,-0.57,0.57,71
147.27,LOITER,LOITER,1,-35.3643503,149.1559075,130.00,10.82,11.67,-0.89,7.83,-113.20,-8.84,-1.58,-3.40,2.60,-4.47,-10.77,-0.53,0.53,69
147.47,LOITER,LOITER,1,-35.3643584,149.1558837,130.10,10.78,11.69,-3.03,7.36,-113.95,-10.81,-2.62,-3.93,2.30,-4.52,-10.77,-0.47,0.47,69
147.68,LOITER,LOITER,1,-35.3643668,149.1558598,130.18,10.81,11.73,-5.28,6.83,-114.64,-9.67,-1.74,-2.20,1.91,-4.67,-10.75,-0.39,0.39,69
147.88,LOITER,LOITER,1,-35.3643755,149.1558359,130.25,10.89,11.82,-6.04,6.67,-114.69,0.26,0.11,0.70,1.60,-4.93,-10.73,-0.33,0.33,71
148.09,LOITER,LOITER,1,-35.3643848,149.1558120,130.31,11.00,11.92,-5.48,6.89,-114.48,4.06,1.47,1.31,1.54,-5.16,-10.74,-0.32,0.32,71
148.29,LOITER,LOITER,1,-35.3643943,149.1557883,130.38,11.06,12.00,-4.48,7.07,-114.27,5.31,0.09,0.98,1.72,-5.32,-10.75,-0.36,0.36,71
148.50,LOITER,LOITER,1,-35.3644040,149.1557646,130.46,11.13,12.07,-3.36,6.92,-114.13,5.62,-1.40,0.47,1.90,-5.42,-10.77,-0.40,0.40,71
148.70,LOITER,LOITER,1,-35.3644138,149.1557410,130.54,11.19,12.13,-2.25,6.63,-114.08,5.42,-1.34,0.05,1.89,-5.47,-10.82,-0.40,0.40,70
148.91,LOITER,LOITER,1,-35.3644236,149.1557172,130.62,11.22,12.19,-1.23,6.43,-114.10,4.87,-0.82,-0.21,1.83,-5.48,-10.88,-0.39,0.39,70
149.11,LOITER,LOITER,1,-35.3644335,149.1556933,130.71,11.26,12.24,-0.34,6.26,-114.17,4.11,-0.98,-0.34,1.78,-5.47,-10.94,-0.38,0.38,69
149.31,LOITER,LOITER,1,-35.3644432,149.1556693,130.78,11.29,12.28,0.37,6.04,-114.25,3.26,-1.16,-0.37,1.68,-5.43,-11.01,-0.36,0.36,69
149.52,LOITER,LOITER,1,-35.3644530,149.1556449,130.85,11.36,12.33,0.92,5.81,-114.34,2.40,-1.09,-0.35,1.53,-5.39,-11.08,-0.33,0.33,69
149.72,LOITER,LOITER,1,-35.3644627,149.1556204,130.91,11.36,12.38,1.30,5.61,-114.41,1.59,-0.92,-0.27,1.39,-5.35,-11.16,-0.30,0.30,68
149.93,LOITER,LOITER,1,-35.3644724,149.1555955,130.96,11.42,12.44,1.53,5.42,-114.45,0.89,-0.81,-0.18,1.24,-5.31,-11.24,-0.27,0.27,68
150.13,LOITER,LOITER,1,-35.3644820,149.1555705,131.01,11.51,12.49,1.64,5.26,-114.47,0.32,-0.73,-0.05,1.10,-5.28,-11.31,-0.24,0.24,68
150.33,LOITER,LOITER,1,-35.3644916,149.1555453,131.05,11.60,12.54,1.65,5.11,-114.47,-0.14,-0.61,0.05,0.96,-5.25,-11.38,-0.21,0.21,67
150.54,LOITER,LOITER,1,-35.3645010,149.1555202,131.09,11.61,12.58,1.58,4.99,-114.46,-0.46,-0.62,0.15,0.87,-5.23,-11.44,-0.19,0.19,67
150.74,LOITER,LOITER,1,-35.3645104,149.1554950,131.12,11.63,12.61,1.47,4.87,-114.44,-0.61,-0.65,0.25,0.77,-5.21,-11.48,-0.17,0.17,67
150.95,LOITER,LOITER,1,-35.3645198,149.1554698,131.16,11.65,12.64,1.45,4.74,-114.35,0.47,-0.66,0.77,0.63,-5.20,-11.52,-0.14,0.14,67
151.15,LOITER,LOITER,1,-35.3645291,149.1554445,131.19,11.67,12.67,1.76,4.61,-114.13,2.25,-0.62,1.51,0.54,-5.20,-11.55,-0.12,0.12,66
151.35,LOITER,LOITER,1,-35.3645384,149.1554191,131.21,11.74,12.70,2.45,4.49,-113.76,4.14,-0.57,2.21,0.45,-5.18,-11.59,-0.10,0.10,66
151.56,LOITER,LOITER,1,-35.3645477,149.1553936,131.24,11.77,12.73,3.51,4.37,-113.25,5.92,-0.33,2.85,0.36,-5.15,-11.64,-0.08,0.08,66
151.76,LOITER,LOITER,1,-35.3645570,149.1553677,131.25,11.83,12.76,4.93,4.28,-112.63,7.49,-0.08,3.42,0.27,-5.07,-11.71,-0.06,0.06,66
151.97,LOITER,LOITER,1,-35.3645661,149.1553416,131.27,11.83,12.80,6.63,4.19,-111.88,8.85,0.08,3.98,0.22,-4.96,-11.80,-0.05,0.05,66
152.17,LOITER,LOITER,1,-35.3645793,149.1553020,131.29,11.89,12.86,9.65,4.08,-110.54,10.38,0.64,4.86,0.13,-4.68,-11.96,-0.03,0.03,66
152.38,LOITER,LOITER,1,-35.3645876,149.1552752,131.29,11.84,12.89,11.86,4.06,-109.49,10.83,1.21,5.37,0.09,-4.43,-12.10,-0.02,0.02,66
152.58,LOITER,LOITER,1,-35.3645954,149.1552484,131.29,11.89,12.92,14.09,4.11,-108.33,10.68,1.80,5.77,-0.00,-4.11,-12.24,0.00,-0.00,66
152.78,LOITER,LOITER,1,-35.3646024,149.1552214,131.30,11.94,12.94,16.28,4.21,-107.07,10.26,2.32,6.20,-0.00,-3.74,-12.38,0.00,-0.00,66
152.99,LOITER,LOITER,1,-35.3646087,149.1551941,131.30,12.02,12.96,18.37,4.33,-105.67,9.70,2.95,6.68,-0.09,-3.32,-12.52,0.02,-0.02,66
153.19,LOITER,LOITER,1,-35.3646143,149.1551665,131.29,12.05,12.99,20.35,4.50,-104.15,9.05,3.58,7.18,-0.18,-2.85,-12.66,0.04,-0.04,67
153.39,LOITER,LOITER,1,-35.3646189,149.1551385,131.28,12.11,13.01,22.22,4.70,-102.47,8.34,4.34,7.69,-0.31,-2.34,-12.80,0.07,-0.07,67
153.60,LOITER,LOITER,1,-35.3646226,149.1551103,131.26,12.12,13.04,23.96,4.94,-100.63,7.62,5.01,8.21,-0.40,-1.80,-12.91,0.09,-0.09,67
153.80,LOITER,LOITER,1,-35.3646254,149.1550815,131.23,12.16,13.08,25.59,5.19,-98.64,6.90,5.61,8.71,-0.48,-1.21,-13.02,0.11,-0.11,68
154.01,LOITER,LOITER,1,-35.3646270,149.1550524,131.20,12.20,13.13,27.09,5.44,-96.52,6.21,6.20,9.17,-0.57,-0.60,-13.11,0.13,-0.13,68
154.21,LOITER,LOITER,1,-35.3646276,149.1550231,131.17,12.23,13.19,28.49,5.70,-94.25,5.56,6.86,9.62,-0.65,0.03,-13.18,0.15,-0.15,69
154.41,LOITER,LOITER,1,-35.3646269,149.1549937,131.14,12.29,13.24,29.78,5.99,-91.83,4.95,7.49,10.03,-0.69,0.69,-13.21,0.16,-0.16,69
154.62,LOITER,LOITER,1,-35.3646252,149.1549646,131.10,12.30,13.27,30.97,6.29,-89.26,4.35,7.95,10.40,-0.73,1.38,-13.20,0.17,-0.17,70
154.82,LOITER,LOITER,1,-35.3646221,149.1549357,131.07,12.32,13.31,32.07,6.60,-86.57,3.75,8.45,10.71,-0.78,2.08,-13.14,0.18,-0.18,70
155.03,LOITER,LOITER,1,-35.3646178,149.1549070,131.03,12.36,13.34,33.08,6.89,-83.78,3.21,8.77,11.00,-0.77,2.80,-13.04,0.18,-0.18,71
155.23,LOITER,LOITER,1,-35.3646122,149.1548786,130.99,12.40,13.37,34.01,7.17,-80.90,2.68,9.22,11.26,-0.77,3.52,-12.89,0.18,-0.18,71
155.44,LOITER,LOITER,1,-35.3646053,149.1548506,130.96,12.39,13.40,34.86,7.45,-77.92,2.18,9.68,11.48,-0.73,4.25,-12.70,0.17,-0.17,72
157.67,LOITER,LOITER,1,-35.3645970,149.1548230,130.93,12.41,13.43,35.65,7.72,-74.87,1.74,9.93,11.69,-0.73,4.99,-12.46,0.17,-0.17,72
157.87,LOITER,LOITER,1,-35.3645874,149.1547958,130.89,12.44,13.47,36.37,7.96,-71.74,1.34,10.20,11.87,-0.68,5.72,-12.18,0.16,-0.16,73
158.07,LOITER,LOITER,1,-35.3645764,149.1547691,130.86,12.48,13.51,37.05,8.19,-68.57,0.96,10.59,12.03,-0.64,6.45,-11.86,0.15,-0.15,73
158.28,LOITER,LOITER,1,-35.3645641,149.1547431,130.84,12.51,13.56,37.68,8.42,-65.35,0.62,10.85,12.18,-0.59,7.18,-11.50,0.14,-0.14,73
158.48,LOITER,LOITER,1,-35.3645504,149.1547180,130.81,12.56,13.61,38.27,8.65,-62.05,0.31,11.17,12.30,-0.55,7.89,-11.08,0.13,-0.13,74
158.68,LOITER,LOITER,1,-35.3645355,149.1546938,130.79,12.63,13.65,38.82,8.87,-58.69,0.02,11.39,12.41,-0.46,8.58,-10.61,0.11,-0.11,74
158.89,LOITER,LOITER,1,-35.3645195,149.1546710,130.78,12.62,13.68,39.32,9.08,-55.25,-0.27,11.61,12.50,-0.42,9.23,-10.08,0.10,-0.10,74
159.09,LOITER,LOITER,1,-35.3645025,149.1546495,130.76,12.69,13.69,39.77,9.29,-51.76,-0.55,11.68,12.58,-0.33,9.85,-9.50,0.08,-0.08,74
159.30,LOITER,LOITER,1,-35.3644844,149.1546294,130.75,12.66,13.70,40.18,9.47,-48.25,-0.83,11.82,12.65,-0.29,10.44,-8.87,0.07,-0.07,74
159.50,LOITER,LOITER,1,-35.3644654,149.1546107,130.73,12.72,13.71,40.56,9.65,-44.70,-1.10,12.00,12.70,-0.29,10.98,-8.20,0.07,-0.07,75
159.71,LOITER,LOITER,1,-35.3644453,149.1545935,130.72,12.72,13.71,40.91,9.82,-41.13,-1.36,12.11,12.74,-0.25,11.48,-7.49,0.06,-0.06,75
159.91,LOITER,LOITER,1,-35.3644244,149.1545780,130.72,12.74,13.72,41.21,9.99,-37.54,-1.61,12.27,12.78,-0.21,11.94,-6.74,0.05,-0.05,75
160.12,LOITER,LOITER,1,-35.3644024,149.1545638,130.71,12.81,13.73,41.50,10.15,-33.94,-1.85,12.31,12.81,-0.17,12.37,-5.96,0.04,-0.04,75
160.32,LOITER,LOITER,1,-35.3643796,149.1545515,130.70,12.78,13.75,41.76,10.28,-30.36,-2.06,12.36,12.84,-0.17,12.75,-5.15,0.04,-0.04,75
160.52,LOITER,LOITER,1,-35.3643562,149.1545410,130.68,12.77,13.77,42.00,10.42,-26.75,-2.26,12.60,12.85,-0.21,13.07,-4.31,0.05,-0.05,75
160.73,LOITER,LOITER,1,-35.3643323,149.1545324,130.66,12.73,13.78,42.20,10.57,-23.10,-2.42,12.70,12.85,-0.21,13.34,-3.45,0.05,-0.05,76
160.93,LOITER,LOITER,1,-35.3643082,149.1545258,130.65,12.78,13.78,42.37,10.73,-19.42,-2.58,12.71,12.85,-0.17,13.54,-2.56,0.04,-0.04,76
161.14,LOITER,LOITER,1,-35.3642839,149.1545212,130.65,12.75,13.78,42.51,10.87,-15.72,-2.82,12.61,12.76,-0.17,13.67,-1.66,0.04,-0.04,76
161.34,LOITER,LOITER,1,-35.3642594,149.1545186,130.64,12.75,13.77,42.54,11.04,-12.09,-3.50,12.50,12.17,-0.21,13.74,-0.74,0.05,-0.05,76
161.55,LOITER,LOITER,1,-35.3642227,149.1545185,130.62,12.80,13.76,42.28,11.42,-7.06,-4.50,11.34,10.33,-0.38,13.73,0.65,0.09,-0.09,76
161.75,LOITER,LOITER,1,-35.3641982,149.1545210,130.60,12.79,13.74,41.89,11.70,-4.13,-5.15,10.01,9.32,-0.63,13.65,1.57,0.15,-0.15,76
161.96,LOITER,LOITER,1,-35.3641738,149.1545253,130.57,12.79,13.71,41.26,11.84,-1.44,-6.56,8.62,9.51,-0.79,13.49,2.41,0.19,-0.19,76
162.16,LOITER,LOITER,1,-35.3641497,149.1545315,130.53,12.74,13.66,40.27,11.77,1.12,-8.49,7.45,9.97,-0.92,13.29,3.15,0.22,-0.22,75
162.37,LOITER,LOITER,1,-35.3641258,149.1545393,130.48,12.75,13.62,38.89,11.54,3.59,-10.24,6.54,10.20,-1.01,13.06,3.82,0.24,-0.24,75
